Date,State,TotalSamples,Negative,Positive
2020-11-13,Meghalaya,218315.0,207734,
2020-11-14,Meghalaya,219427.0,208795,
2020-11-16,Meghalaya,220717.0,210011,
2020-11-17,Meghalaya,223084.0,212293,
2020-11-18,Meghalaya,224381.0,213511,
2020-11-19,Meghalaya,225659.0,214680,
2020-11-20,Meghalaya,227199.0,216047,
2020-11-21,Meghalaya,228455.0,217186,
2020-11-23,Meghalaya,231117.0,219720,
2020-11-24,Meghalaya,232602.0,221148,
2020-11-25,Meghalaya,234160.0,222647,
2020-11-26,Meghalaya,235838.0,224257,
2020-11-27,Meghalaya,237388.0,225755,
2020-11-28,Meghalaya,239176.0,227472,
2020-11-30,Meghalaya,241631.0,229821,
2020-12-01,Meghalaya,243668.0,231793,
2020-12-02,Meghalaya,245177.0,233223,
2020-12-03,Meghalaya,247928.0,235923,
2020-12-04,Meghalaya,250430.0,238363,
2020-12-05,Meghalaya,252594.0,240430,
2020-12-07,Meghalaya,256221.0,243907,
2020-12-08,Meghalaya,258439.0,246029,
2020-12-09,Meghalaya,260267.0,247756,
2020-12-10,Meghalaya,261625.0,249039,
2020-12-11,Meghalaya,263433.0,250788,
2020-12-12,Meghalaya,265057.0,252314,
2020-12-14,Meghalaya,267771.0,254830,
2020-12-15,Meghalaya,269808.0,256801,
2020-12-16,Meghalaya,271896.0,258824,
2020-12-18,Meghalaya,275934.0,262745,
2020-12-19,Meghalaya,277791.0,264570,
2020-12-21,Meghalaya,280244.0,266986,
2020-12-22,Meghalaya,281866.0,268567,
2020-12-23,Meghalaya,283632.0,270304,
2020-12-24,Meghalaya,285139.0,271779,
2020-12-28,Meghalaya,289092.0,275713,
2020-12-29,Meghalaya,290360.0,276973,
2020-12-30,Meghalaya,291959.0,278551,
2021-01-04,Meghalaya,298554.0,285072,
2021-01-06,Meghalaya,301969.0,288444,
2021-01-07,Meghalaya,303590.0,290054,
2021-01-08,Meghalaya,305124.0,291564,
2021-01-09,Meghalaya,306472.0,292880,
2021-01-11,Meghalaya,309055.0,295424,
2021-01-12,Meghalaya,310487.0,296836,
2021-01-13,Meghalaya,312221.0,298552,
2021-01-14,Meghalaya,313914.0,300227,
2021-01-15,Meghalaya,315290.0,301599,
2021-01-16,Meghalaya,316632.0,302939,
2021-01-18,Meghalaya,318901.0,305194,
2021-01-20,Meghalaya,321819.0,308102,
2021-01-21,Meghalaya,323284.0,309563,
2021-01-22,Meghalaya,324588.0,310865,
2021-01-23,Meghalaya,325872.0,312145,
2021-01-27,Meghalaya,330810.0,317069,
2021-01-29,Meghalaya,333315.0,319562,
2021-01-30,Meghalaya,334713.0,320952,
2021-02-01,Meghalaya,337242.0,323478,
2021-02-02,Meghalaya,338615.0,324847,
2021-02-03,Meghalaya,340228.0,326454,
2021-02-04,Meghalaya,341580.0,327786,
2021-02-05,Meghalaya,342795.0,328974,
2021-02-06,Meghalaya,344070.0,330225,
2021-02-07,Meghalaya,345293.0,331408,
2021-02-08,Meghalaya,346146.0,332260,
2021-02-09,Meghalaya,347510.0,333617,
2021-02-10,Meghalaya,348913.0,334989,
2021-02-11,Meghalaya,350493.0,336562,
2021-02-12,Meghalaya,351714.0,337782,
2021-02-13,Meghalaya,352900.0,339053,
2021-02-14,Meghalaya,354157.0,340251,
2021-02-15,Meghalaya,354931.0,340989,
2021-02-16,Meghalaya,355905.0,341961,
2021-02-17,Meghalaya,356663.0,342718,
2021-02-19,Meghalaya,358903.0,344952,
2021-02-20,Meghalaya,360092.0,346140,
2021-02-22,Meghalaya,361857.0,347903,
2021-02-23,Meghalaya,363076.0,349121,
2021-02-24,Meghalaya,364517.0,350559,
2021-02-25,Meghalaya,365778.0,351817,
2021-02-28,Meghalaya,369262.0,355300,
2021-03-01,Meghalaya,370067.0,356104,
2021-03-02,Meghalaya,371538.0,357572,
2021-03-04,Meghalaya,374169.0,360203,
2021-03-06,Meghalaya,375245.0,361277,
2021-03-07,Meghalaya,377326.0,363354,
2021-03-08,Meghalaya,377949.0,363976,
2021-03-09,Meghalaya,379237.0,365260,
2021-03-11,Meghalaya,381349.0,367364,
2021-03-13,Meghalaya,383450.0,369458,
2021-03-15,Meghalaya,384524.0,370527,
2021-03-16,Meghalaya,386593.0,372593,
2021-03-17,Meghalaya,387629.0,373627,
2021-03-18,Meghalaya,388592.0,374587,
2021-03-19,Meghalaya,389679.0,375671,
2021-03-20,Meghalaya,390648.0,376628,
2021-03-22,Meghalaya,392474.0,378458,
2021-03-23,Meghalaya,393744.0,379727,
2021-03-24,Meghalaya,395112.0,381093,
2021-03-25,Meghalaya,396300.0,382278,
2021-03-26,Meghalaya,397634.0,383605,
2021-03-28,Meghalaya,400173.0,,
2021-03-30,Meghalaya,401189.0,387155,
2021-03-31,Meghalaya,402571.0,388515,
2021-04-01,Meghalaya,403861.0,389796,
2021-04-02,Meghalaya,406446.0,392364,
2021-04-03,Meghalaya,407216.0,393110,
2021-04-04,Meghalaya,408884.0,394762,
2021-04-05,Meghalaya,409992.0,395866,
2021-04-06,Meghalaya,411344.0,397209,
2021-04-07,Meghalaya,413109.0,398969,
2021-04-08,Meghalaya,414890.0,400725,
2021-04-09,Meghalaya,417459.0,403252,
2021-04-10,Meghalaya,419769.0,405523,
2021-04-11,Meghalaya,421655.0,407381,
2021-04-12,Meghalaya,422738.0,408438,
2021-04-13,Meghalaya,424940.0,410553,
2021-04-14,Meghalaya,427651.0,413166,
2021-04-15,Meghalaya,429358.0,414776,
2021-04-16,Meghalaya,431805.0,417102,
2021-04-17,Meghalaya,433687.0,418889,
2021-04-18,Meghalaya,435552.0,420681,
2021-04-19,Meghalaya,436898.0,421919,
2021-04-20,Meghalaya,438825.0,423709,
2021-04-21,Meghalaya,441749.0,426441,
2021-04-22,Meghalaya,443730.0,428243,
2021-04-23,Meghalaya,445913.0,430282,
2021-04-24,Meghalaya,447985.0,432199,
2021-04-25,Meghalaya,449420.0,433426,
2021-04-26,Meghalaya,451828.0,435704,
2021-04-27,Meghalaya,453972.0,437701,
2021-04-28,Meghalaya,456470.0,440040,
2021-04-29,Meghalaya,459023.0,442406,
2021-04-30,Meghalaya,461570.0,444724,
2021-05-01,Meghalaya,464863.0,447755,
2021-05-02,Meghalaya,467645.0,450216,
2021-05-03,Meghalaya,469686.0,452011,
2021-05-04,Meghalaya,471988.0,453974,
2021-05-05,Meghalaya,474680.0,456397,
2021-05-06,Meghalaya,477676.0,459046,
2021-05-07,Meghalaya,480778.0,461851,
2021-05-08,Meghalaya,483733.0,464431,
2021-05-09,Meghalaya,486058.0,466338,
2021-05-10,Meghalaya,487843.0,467714,
2021-05-11,Meghalaya,490677.0,470098,
2021-05-12,Meghalaya,495358.0,474373,
2021-05-13,Meghalaya,498727.0,477151,
2021-05-14,Meghalaya,501466.0,479263,
2021-05-15,Meghalaya,504687.0,481924,
2021-05-16,Meghalaya,508574.0,485242,
2021-05-17,Meghalaya,510902.0,486936,
2021-05-18,Meghalaya,515062.0,490190,
2021-05-19,Meghalaya,519311.0,493567,
2021-05-20,Meghalaya,523287.0,496360,
2021-05-21,Meghalaya,527955.0,500200,
2021-05-22,Meghalaya,532756.0,503878,
2021-05-23,Meghalaya,536905.0,507224,
2021-05-24,Meghalaya,539538.0,509046,
2021-05-25,Meghalaya,544951.0,513502,
2021-05-26,Meghalaya,552324.0,520029,
2021-05-28,Meghalaya,562661.0,528826,
2021-05-29,Meghalaya,567966.0,533518,
2021-05-30,Meghalaya,572812.0,537622,
2021-05-31,Meghalaya,575001.0,539403,
2021-06-01,Meghalaya,578167.0,542102,
2021-06-02,Meghalaya,583183.0,546586,
2021-06-03,Meghalaya,587391.0,550242,
2021-06-04,Meghalaya,591464.0,553731,
2021-06-05,Meghalaya,595501.0,557271,
2021-06-06,Meghalaya,599057.0,560339,
2021-06-07,Meghalaya,600888.0,561732,
2021-06-08,Meghalaya,604628.0,565093,
2021-06-09,Meghalaya,609389.0,569406,
2021-06-10,Meghalaya,614481.0,573895,
2021-06-11,Meghalaya,619544.0,578444,
2021-06-12,Meghalaya,624143.0,582542,
2021-06-13,Meghalaya,628160.0,586254,
2021-06-14,Meghalaya,630067.0,587758,
2021-06-15,Meghalaya,633824.0,591065,
2021-06-16,Meghalaya,638873.0,595619,
2021-06-17,Meghalaya,643644.0,599912,
2021-06-18,Meghalaya,649771.0,605389,
2021-06-19,Meghalaya,654266.0,609370,
2021-06-20,Meghalaya,658197.0,612911,
2021-06-21,Meghalaya,660358.0,614803,
2021-06-22,Meghalaya,664539.0,618563,
2021-06-23,Meghalaya,668949.0,622491,
2021-06-24,Meghalaya,673392.0,626514,
2021-06-25,Meghalaya,677942.0,630462,
2021-06-26,Meghalaya,682117.0,634132,
2021-06-27,Meghalaya,685541.0,637094,
2021-06-28,Meghalaya,687754.0,638971,
2021-06-29,Meghalaya,692507.0,643346,
2021-06-30,Meghalaya,698098.0,648585,
2021-07-01,Meghalaya,701787.0,651697,
2021-07-02,Meghalaya,705768.0,655193,
2021-07-03,Meghalaya,710164.0,659129,
2021-07-04,Meghalaya,713885.0,662361,
2021-07-05,Meghalaya,716248.0,664347,
2021-07-06,Meghalaya,720409.0,668051,
2021-07-07,Meghalaya,724438.0,671726,
2021-07-08,Meghalaya,729120.0,675876,
2021-07-09,Meghalaya,734243.0,680573,
2021-07-10,Meghalaya,739802.0,685647,
2021-07-11,Meghalaya,744996.0,690416,
2021-07-12,Meghalaya,747629.0,692776,
2021-07-13,Meghalaya,753265.0,698047,
2021-07-14,Meghalaya,757795.0,702155,
2021-07-15,Meghalaya,763335.0,707283,
2021-07-16,Meghalaya,768331.0,711838,
2021-07-17,Meghalaya,772981.0,715981,
2021-07-18,Meghalaya,777412.0,720024,
2021-07-19,Meghalaya,780696.0,722921,
2021-07-20,Meghalaya,785846.0,727571,
2021-07-21,Meghalaya,790967.0,732134,
2021-07-22,Meghalaya,795557.0,736211,
2021-07-23,Meghalaya,801108.0,741204,
2021-07-24,Meghalaya,806938.0,746341,
2021-07-25,Meghalaya,812387.0,751193,
2021-07-26,Meghalaya,816171.0,754408,
2021-07-27,Meghalaya,822415.0,759942,
2021-07-28,Meghalaya,827680.0,764666,
2021-07-29,Meghalaya,833314.0,769569,
2021-07-30,Meghalaya,838850.0,774536,
2021-07-31,Meghalaya,844473.0,779473,
2021-08-01,Meghalaya,850097.0,784508,
2021-08-02,Meghalaya,853530.0,787591,
2021-08-03,Meghalaya,859717.0,793222,
2021-08-04,Meghalaya,865374.0,798358,
2021-08-05,Meghalaya,871677.0,804085,
2021-08-06,Meghalaya,876763.0,808656,
2021-08-07,Meghalaya,882789.0,814158,
2021-08-08,Meghalaya,887185.0,818014,
2021-08-09,Meghalaya,888948.0,819590,
2021-08-10,Meghalaya,894820.0,825051,
2020-04-06,Mizoram,58.0,0,1.0
2020-04-07,Mizoram,58.0,0,1.0
2020-04-08,Mizoram,74.0,,1.0
2020-04-09,Mizoram,84.0,,1.0
2020-04-12,Mizoram,87.0,,1.0
2020-04-13,Mizoram,89.0,,1.0
2020-04-14,Mizoram,91.0,,1.0
2020-04-15,Mizoram,94.0,,1.0
2020-04-16,Mizoram,94.0,,1.0
2020-04-18,Mizoram,102.0,,1.0
2020-04-19,Mizoram,116.0,,1.0
2020-04-20,Mizoram,132.0,,1.0
2020-04-21,Mizoram,135.0,,1.0
2020-04-22,Mizoram,135.0,,1.0
2020-04-23,Mizoram,137.0,,1.0
2020-04-26,Mizoram,146.0,,1.0
2020-04-27,Mizoram,146.0,,1.0
2020-04-28,Mizoram,158.0,,1.0
2020-04-29,Mizoram,179.0,,1.0
2020-04-30,Mizoram,180.0,,1.0
2020-05-01,Mizoram,180.0,,1.0
2020-05-02,Mizoram,183.0,,1.0
2020-05-03,Mizoram,183.0,,1.0
2020-05-04,Mizoram,183.0,,1.0
2020-05-05,Mizoram,188.0,,1.0
2020-05-06,Mizoram,195.0,,1.0
2020-05-07,Mizoram,197.0,,1.0
2020-05-08,Mizoram,199.0,,1.0
2020-05-09,Mizoram,201.0,,1.0
2020-05-10,Mizoram,201.0,,1.0
2020-05-11,Mizoram,206.0,,1.0
2020-05-12,Mizoram,224.0,,1.0
2020-05-13,Mizoram,224.0,,1.0
2020-05-14,Mizoram,273.0,,1.0
2020-05-15,Mizoram,273.0,,1.0
2020-05-16,Mizoram,282.0,,1.0
2020-05-17,Mizoram,282.0,,1.0
2020-05-18,Mizoram,301.0,,1.0
2020-05-19,Mizoram,313.0,,1.0
2020-05-20,Mizoram,315.0,,1.0
2020-05-21,Mizoram,320.0,,1.0
2020-05-22,Mizoram,324.0,,1.0
2020-05-23,Mizoram,336.0,,1.0
2020-05-24,Mizoram,342.0,,1.0
2020-05-25,Mizoram,359.0,,1.0
2020-05-26,Mizoram,438.0,,1.0
2020-05-28,Mizoram,516.0,,1.0
2020-05-29,Mizoram,529.0,,1.0
2020-05-30,Mizoram,686.0,,1.0
2020-05-31,Mizoram,777.0,,1.0
2020-06-01,Mizoram,896.0,,1.0
2020-06-02,Mizoram,1012.0,,13.0
2020-06-03,Mizoram,1095.0,,14.0
2020-06-04,Mizoram,1346.0,,17.0
2020-06-05,Mizoram,1687.0,,22.0
2020-06-06,Mizoram,1991.0,,24.0
2020-06-07,Mizoram,2252.0,,34.0
2020-06-08,Mizoram,2496.0,,42.0
2020-06-09,Mizoram,2747.0,,88.0
2020-06-10,Mizoram,2747.0,,102.0
2020-06-11,Mizoram,3152.0,,104.0
2020-06-13,Mizoram,3727.0,,107.0
2020-06-14,Mizoram,4327.0,,112.0
2020-06-15,Mizoram,4919.0,,117.0
2020-06-16,Mizoram,5524.0,,121.0
2020-06-17,Mizoram,6035.0,,121.0
2020-06-18,Mizoram,6661.0,,130.0
2020-06-19,Mizoram,7496.0,,130.0
2020-06-20,Mizoram,8284.0,,140.0
2020-06-21,Mizoram,8718.0,,141.0
2020-06-22,Mizoram,9277.0,,142.0
2020-06-23,Mizoram,9840.0,,142.0
2020-06-24,Mizoram,10486.0,,145.0
2020-06-25,Mizoram,11672.0,,145.0
2020-06-26,Mizoram,12753.0,,147.0
2020-06-27,Mizoram,12846.0,,150.0
2020-06-28,Mizoram,13012.0,,151.0
2020-06-29,Mizoram,13072.0,,151.0
2020-06-30,Mizoram,13746.0,,151.0
2020-07-01,Mizoram,13886.0,,160.0
2020-07-02,Mizoram,13931.0,,160.0
2020-07-03,Mizoram,14370.0,,162.0
2020-07-04,Mizoram,14509.0,,164.0
2020-07-05,Mizoram,14981.0,,186.0
2020-07-06,Mizoram,15006.0,,191.0
2020-07-07,Mizoram,15058.0,,197.0
2020-07-08,Mizoram,15183.0,,201.0
2020-07-09,Mizoram,15523.0,,203.0
2020-07-10,Mizoram,15868.0,,226.0
2020-07-11,Mizoram,16396.0,,226.0
2020-07-12,Mizoram,16696.0,,227.0
2020-07-13,Mizoram,16914.0,,233.0
2020-07-14,Mizoram,16914.0,,233.0
2020-07-15,Mizoram,17168.0,,238.0
2020-07-16,Mizoram,17489.0,,267.0
2020-07-17,Mizoram,17760.0,,272.0
2020-07-18,Mizoram,17963.0,,282.0
2020-07-19,Mizoram,18147.0,,284.0
2020-07-20,Mizoram,18147.0,,284.0
2020-07-21,Mizoram,18297.0,,297.0
2020-07-22,Mizoram,18603.0,,317.0
2020-07-23,Mizoram,19014.0,,326.0
2020-07-24,Mizoram,19238.0,,332.0
2020-07-25,Mizoram,19781.0,,361.0
2020-07-26,Mizoram,20053.0,,361.0
2020-07-27,Mizoram,20053.0,,361.0
2020-07-28,Mizoram,20442.0,,384.0
2020-07-29,Mizoram,20597.0,,395.0
2020-07-30,Mizoram,20798.0,,397.0
2020-07-31,Mizoram,21118.0,,408.0
2020-08-01,Mizoram,21294.0,,413.0
2020-08-02,Mizoram,21523.0,,468.0
2020-08-03,Mizoram,21583.0,,482.0
2020-08-04,Mizoram,21845.0,,501.0
2020-08-05,Mizoram,21956.0,,504.0
2020-08-06,Mizoram,22211.0,,537.0
2020-08-07,Mizoram,22211.0,,537.0
2020-08-08,Mizoram,22211.0,,537.0
2020-08-09,Mizoram,23324.0,,608.0
2020-08-10,Mizoram,23702.0,,620.0
2020-08-11,Mizoram,23848.0,,623.0
2020-08-12,Mizoram,24895.0,,648.0
2020-08-13,Mizoram,25054.0,,649.0
2020-08-14,Mizoram,25472.0,,656.0
2020-08-15,Mizoram,25929.0,,713.0
2020-08-16,Mizoram,26611.0,,
2020-08-17,Mizoram,27115.0,,
2020-08-18,Mizoram,27388.0,,
2020-08-19,Mizoram,28076.0,,
2020-08-20,Mizoram,28976.0,,
2020-08-21,Mizoram,30753.0,,
2020-08-22,Mizoram,32391.0,,
2020-08-23,Mizoram,33486.0,,
2020-08-24,Mizoram,33507.0,,
2020-08-25,Mizoram,35214.0,,
2020-08-26,Mizoram,36240.0,,
2020-08-27,Mizoram,37452.0,,
2020-08-28,Mizoram,38534.0,,
2020-08-29,Mizoram,38906.0,,
2020-08-30,Mizoram,40383.0,,
2020-08-31,Mizoram,40797.0,,
2020-09-01,Mizoram,41683.0,,
2020-09-02,Mizoram,42332.0,,
2020-09-03,Mizoram,42977.0,,
2020-09-04,Mizoram,43846.0,,
2020-09-05,Mizoram,44803.0,,
2020-09-06,Mizoram,45073.0,,
2020-09-07,Mizoram,45153.0,,
2020-09-08,Mizoram,45925.0,,
2020-09-09,Mizoram,46414.0,,
2020-09-10,Mizoram,46638.0,,
2020-09-11,Mizoram,47214.0,,
2020-09-12,Mizoram,49091.0,,
2020-09-13,Mizoram,50259.0,,
2020-09-14,Mizoram,51316.0,,
2020-09-15,Mizoram,52622.0,,
2020-09-16,Mizoram,54199.0,,
2020-09-17,Mizoram,55463.0,,
2020-09-18,Mizoram,57012.0,,
2020-09-19,Mizoram,59015.0,,
2020-09-20,Mizoram,60759.0,,
2020-09-21,Mizoram,62407.0,,
2020-09-22,Mizoram,64312.0,,
2020-09-23,Mizoram,66320.0,,
2020-09-24,Mizoram,68340.0,,
2020-09-25,Mizoram,70483.0,,
2020-09-26,Mizoram,72410.0,,
2020-09-27,Mizoram,74326.0,,
2020-09-28,Mizoram,75552.0,,
2020-09-29,Mizoram,76976.0,,
2020-09-30,Mizoram,78491.0,,
2020-10-01,Mizoram,79743.0,,
2020-10-02,Mizoram,80859.0,,
2020-10-03,Mizoram,81967.0,,
2020-10-04,Mizoram,82667.0,,
2020-10-05,Mizoram,83092.0,,
2020-10-06,Mizoram,83965.0,,
2020-10-07,Mizoram,84822.0,,
2020-10-08,Mizoram,85701.0,,
2020-10-09,Mizoram,85986.0,,
2020-10-10,Mizoram,87240.0,,
2020-10-11,Mizoram,87699.0,,
2020-10-12,Mizoram,88551.0,,
2020-10-13,Mizoram,89795.0,,
2020-10-14,Mizoram,90748.0,,
2020-10-15,Mizoram,92151.0,,
2020-10-16,Mizoram,93584.0,,
2020-10-17,Mizoram,95288.0,,
2020-10-19,Mizoram,96427.0,,
2020-10-20,Mizoram,97664.0,,
2020-10-21,Mizoram,99424.0,,
2020-10-22,Mizoram,100553.0,,
2020-10-23,Mizoram,101868.0,,
2020-10-24,Mizoram,102952.0,,
2020-10-25,Mizoram,104131.0,,
2020-10-26,Mizoram,104545.0,,
2020-10-27,Mizoram,106304.0,,
2020-10-28,Mizoram,107811.0,,
2020-10-29,Mizoram,109476.0,,
2020-10-30,Mizoram,111058.0,,
2020-10-31,Mizoram,112216.0,,
2020-11-01,Mizoram,113915.0,,
2020-11-02,Mizoram,114065.0,,
2020-11-03,Mizoram,115980.0,,
2020-11-04,Mizoram,117038.0,,
2020-11-05,Mizoram,118253.0,,
2020-11-06,Mizoram,119661.0,,
2020-11-07,Mizoram,121633.0,,
2020-11-08,Mizoram,123015.0,,
2020-11-09,Mizoram,123185.0,,
2020-11-10,Mizoram,124730.0,,
2020-11-11,Mizoram,126142.0,,
2020-11-12,Mizoram,127101.0,,
2020-11-13,Mizoram,128261.0,,
2020-11-14,Mizoram,129407.0,,
2020-11-15,Mizoram,129990.0,,
2020-11-16,Mizoram,130825.0,,
2020-11-17,Mizoram,132404.0,,
2020-11-18,Mizoram,134538.0,,
2020-11-19,Mizoram,135926.0,,
2020-11-20,Mizoram,137933.0,,
2020-11-21,Mizoram,139021.0,,
2020-11-22,Mizoram,140073.0,,
2020-11-23,Mizoram,140387.0,,
2020-11-24,Mizoram,142133.0,,
2020-11-25,Mizoram,143687.0,,
2020-11-26,Mizoram,145189.0,,
2020-11-27,Mizoram,146556.0,,
2020-11-28,Mizoram,148003.0,,
2020-11-29,Mizoram,149061.0,,
2020-11-30,Mizoram,150119.0,,
2020-12-01,Mizoram,151056.0,,
2020-12-02,Mizoram,152137.0,,
2020-12-03,Mizoram,153180.0,,
2020-12-04,Mizoram,154157.0,,
2020-12-05,Mizoram,155507.0,,
2020-12-06,Mizoram,156651.0,,
2020-12-07,Mizoram,157292.0,,
2020-12-08,Mizoram,158844.0,,
2020-12-09,Mizoram,159714.0,,
2020-12-10,Mizoram,161036.0,,
2020-12-11,Mizoram,162246.0,,
2020-12-12,Mizoram,163202.0,,
2020-12-13,Mizoram,164318.0,,
2020-12-14,Mizoram,164617.0,,
2020-12-15,Mizoram,165763.0,,
2020-12-16,Mizoram,167275.0,,
2020-12-17,Mizoram,168082.0,,
2020-12-18,Mizoram,169138.0,,
2020-12-19,Mizoram,170231.0,,
2020-12-20,Mizoram,171122.0,,
2020-12-21,Mizoram,171305.0,,
2020-12-22,Mizoram,172481.0,,
2020-12-23,Mizoram,173567.0,,
2020-12-24,Mizoram,174742.0,,
2020-12-25,Mizoram,175756.0,,
2020-12-27,Mizoram,176131.0,,
2020-12-28,Mizoram,176234.0,,
2020-12-29,Mizoram,177387.0,,
2020-12-31,Mizoram,179594.0,,
2021-01-01,Mizoram,180519.0,,
2021-01-02,Mizoram,180620.0,,
2021-01-03,Mizoram,181165.0,,
2021-01-04,Mizoram,181351.0,,
2021-01-05,Mizoram,182272.0,,
2021-01-06,Mizoram,183145.0,,
2021-01-07,Mizoram,184069.0,,
2021-01-08,Mizoram,185161.0,,
2021-01-09,Mizoram,186098.0,,
2021-01-10,Mizoram,186887.0,,
2021-01-11,Mizoram,187097.0,,
2021-01-12,Mizoram,188118.0,,
2021-01-13,Mizoram,189196.0,,
2021-01-14,Mizoram,190060.0,,
2021-01-15,Mizoram,191096.0,,
2021-01-16,Mizoram,191982.0,,
2021-01-17,Mizoram,192766.0,,
2021-01-18,Mizoram,193034.0,,
2021-01-19,Mizoram,194415.0,,
2021-01-20,Mizoram,195534.0,,
2021-01-21,Mizoram,197674.0,,
2021-01-22,Mizoram,198999.0,,
2021-01-23,Mizoram,200128.0,,
2021-01-24,Mizoram,201240.0,,
2021-01-25,Mizoram,201360.0,,
2021-01-27,Mizoram,203378.0,,
2021-01-28,Mizoram,204491.0,,
2021-01-29,Mizoram,205361.0,,
2021-01-30,Mizoram,206095.0,,
2021-01-31,Mizoram,207303.0,,
2021-02-01,Mizoram,207778.0,,
2021-02-02,Mizoram,209012.0,,
2021-02-03,Mizoram,209716.0,,
2021-02-04,Mizoram,211423.0,,
2021-02-05,Mizoram,212732.0,,
2021-02-06,Mizoram,214309.0,,
2021-02-07,Mizoram,214776.0,,
2021-02-08,Mizoram,215331.0,,
2021-02-09,Mizoram,216510.0,,
2021-02-10,Mizoram,217442.0,,
2021-02-11,Mizoram,218043.0,,
2021-02-12,Mizoram,219250.0,,
2021-02-14,Mizoram,220482.0,,
2021-02-15,Mizoram,220610.0,,
2021-02-16,Mizoram,221744.0,,
2021-02-17,Mizoram,222475.0,,
2021-02-18,Mizoram,223448.0,,
2021-02-19,Mizoram,224471.0,,
2021-02-20,Mizoram,225762.0,,
2021-02-21,Mizoram,226402.0,,
2021-02-22,Mizoram,226729.0,,
2021-02-23,Mizoram,227698.0,,
2021-02-24,Mizoram,228634.0,,
2021-02-25,Mizoram,229425.0,,
2021-02-26,Mizoram,230420.0,,
2021-02-27,Mizoram,231396.0,,
2021-02-28,Mizoram,232060.0,,
2021-03-01,Mizoram,232293.0,,
2021-03-02,Mizoram,233304.0,,
2021-03-03,Mizoram,234742.0,,
2021-03-04,Mizoram,235319.0,,
2021-03-05,Mizoram,236334.0,,
2021-03-06,Mizoram,237047.0,,
2021-03-08,Mizoram,237957.0,,
2021-03-09,Mizoram,239090.0,,
2021-03-10,Mizoram,239750.0,,
2021-03-11,Mizoram,240444.0,,
2021-03-12,Mizoram,240960.0,,
2021-03-13,Mizoram,241471.0,,
2021-03-14,Mizoram,242331.0,,
2021-03-15,Mizoram,242541.0,,
2021-03-16,Mizoram,243076.0,,
2021-03-18,Mizoram,244539.0,,
2021-03-19,Mizoram,245225.0,,
2021-03-20,Mizoram,245679.0,,
2021-03-21,Mizoram,246189.0,,
2021-03-22,Mizoram,246527.0,,
2021-03-23,Mizoram,247247.0,,
2021-03-24,Mizoram,247878.0,,
2021-03-25,Mizoram,248310.0,,
2021-03-26,Mizoram,249029.0,,
2021-03-27,Mizoram,249659.0,,
2021-03-28,Mizoram,251064.0,,
2021-03-29,Mizoram,251302.0,,
2021-03-30,Mizoram,251722.0,,
2021-03-31,Mizoram,252400.0,,
2021-04-01,Mizoram,253203.0,,
2021-04-02,Mizoram,253938.0,,
2021-04-03,Mizoram,254324.0,,
2021-04-04,Mizoram,254871.0,,
2021-04-05,Mizoram,255297.0,,
2021-04-06,Mizoram,256032.0,,
2021-04-07,Mizoram,257181.0,,
2021-04-08,Mizoram,258555.0,,
2021-04-09,Mizoram,259943.0,,
2021-04-10,Mizoram,260728.0,,
2021-04-11,Mizoram,262310.0,,
2021-04-12,Mizoram,262830.0,,
2021-04-13,Mizoram,264490.0,,
2021-04-14,Mizoram,266380.0,,
2021-04-15,Mizoram,268697.0,,
2021-04-16,Mizoram,271178.0,,
2021-04-17,Mizoram,273248.0,,
2021-04-19,Mizoram,273855.0,,
2021-04-21,Mizoram,280243.0,,
2021-04-22,Mizoram,282502.0,,
2021-04-23,Mizoram,285702.0,,
2021-04-24,Mizoram,287694.0,,
2021-04-25,Mizoram,289994.0,,
2021-04-26,Mizoram,290416.0,,
2021-04-27,Mizoram,293905.0,,
2021-04-28,Mizoram,297210.0,,
2021-04-29,Mizoram,300922.0,,
2021-04-30,Mizoram,303922.0,,
2021-05-01,Mizoram,306714.0,,
2021-05-02,Mizoram,308827.0,,
2021-05-03,Mizoram,310058.0,,
2021-05-04,Mizoram,313575.0,,
2021-05-05,Mizoram,316793.0,,
2021-05-06,Mizoram,320041.0,,
2021-05-07,Mizoram,323271.0,,
2021-05-08,Mizoram,326234.0,,
2021-05-10,Mizoram,329805.0,,
2021-05-11,Mizoram,333364.0,,
2021-05-12,Mizoram,337104.0,,
2021-05-14,Mizoram,341916.0,,
2021-05-16,Mizoram,346042.0,,
2021-05-17,Mizoram,346641.0,,
2021-05-19,Mizoram,352904.0,,
2021-05-20,Mizoram,354526.0,,
2021-05-23,Mizoram,367090.0,,
2021-05-26,Mizoram,375843.0,,
2021-05-27,Mizoram,377806.0,,
2021-05-29,Mizoram,384898.0,,
2021-05-30,Mizoram,389007.0,,
2021-05-31,Mizoram,389751.0,,
2021-06-01,Mizoram,393681.0,,
2021-06-03,Mizoram,400698.0,,
2021-06-04,Mizoram,403676.0,,
2021-06-05,Mizoram,406982.0,,
2021-06-06,Mizoram,409868.0,,
2021-06-07,Mizoram,410614.0,,
2021-06-08,Mizoram,414581.0,,
2021-06-09,Mizoram,417795.0,,
2021-06-10,Mizoram,422125.0,,
2021-06-11,Mizoram,425706.0,,
2021-06-12,Mizoram,428415.0,,
2021-06-13,Mizoram,432281.0,,
2021-06-14,Mizoram,433232.0,,
2021-06-15,Mizoram,437480.0,,
2021-06-16,Mizoram,439923.0,,
2021-06-17,Mizoram,442944.0,,
