index	album	song_title	lyric	line_number	release_date
155	Fearless	Tell Me Why 	You tell me that you want me, then cut me down	39	2008-11-11
155	Fearless	Tell Me Why 	I'm sick and tired of your reasons	40	2008-11-11
155	Fearless	Tell Me Why 	I've got no one to believe in	41	2008-11-11
155	Fearless	Tell Me Why 	You ask me for my love, then you push me around	42	2008-11-11
155	Fearless	Tell Me Why 	Here's to you and your temper	43	2008-11-11
155	Fearless	Tell Me Why 	Yes, I remember what you said last night	44	2008-11-11
155	Fearless	Tell Me Why 	And I know that you see what you're doing to me	45	2008-11-11
155	Fearless	Tell Me Why 	Tell me why (why)	46	2008-11-11
155	Fearless	Tell Me Why 	Tell me why (why)	47	2008-11-11
155	Fearless	Tell Me Why 	[Outro]	48	2008-11-11
155	Fearless	Tell Me Why 	I take a step back, let you go	49	2008-11-11
155	Fearless	Tell Me Why 	I told you I'm not bulletproof	50	2008-11-11
155	Fearless	Tell Me Why 	Now you know	51	2008-11-11
156	Taylor Swift	Stay Beautiful 	[Verse 1]	0	2006-10-24
156	Taylor Swift	Stay Beautiful 	Corey's eyes are like a jungle	1	2006-10-24
156	Taylor Swift	Stay Beautiful 	He smiles, it's like the radio	2	2006-10-24
156	Taylor Swift	Stay Beautiful 	He whispers songs into my window in words that nobody knows	3	2006-10-24
156	Taylor Swift	Stay Beautiful 	These pretty girls on every corner	4	2006-10-24
156	Taylor Swift	Stay Beautiful 	They watch him as he's walking home, saying, "Does he know?"	5	2006-10-24
156	Taylor Swift	Stay Beautiful 	Will you ever know?	6	2006-10-24
156	Taylor Swift	Stay Beautiful 	[Chorus]	7	2006-10-24
156	Taylor Swift	Stay Beautiful 	You're beautiful	8	2006-10-24
156	Taylor Swift	Stay Beautiful 	Every little piece, love	9	2006-10-24
156	Taylor Swift	Stay Beautiful 	And don't you know	10	2006-10-24
156	Taylor Swift	Stay Beautiful 	You're really gonna be someone	11	2006-10-24
156	Taylor Swift	Stay Beautiful 	Ask anyone	12	2006-10-24
156	Taylor Swift	Stay Beautiful 	And when you find everything you looked for	13	2006-10-24
156	Taylor Swift	Stay Beautiful 	I hope your life will lead you back to my door	14	2006-10-24
156	Taylor Swift	Stay Beautiful 	Oh, but if it don't	15	2006-10-24
156	Taylor Swift	Stay Beautiful 	Stay beautiful	16	2006-10-24
156	Taylor Swift	Stay Beautiful 	[Verse 2]	17	2006-10-24
156	Taylor Swift	Stay Beautiful 	Corey finds another way to be the highlight of my day	18	2006-10-24
156	Taylor Swift	Stay Beautiful 	I'm taking pictures in my mind so I can save them for a rainy day	19	2006-10-24
156	Taylor Swift	Stay Beautiful 	It's hard to make a conversation when he's taking my breath away	20	2006-10-24
156	Taylor Swift	Stay Beautiful 	I should say	21	2006-10-24
156	Taylor Swift	Stay Beautiful 	Hey, by the way	22	2006-10-24
156	Taylor Swift	Stay Beautiful 	[Chorus]	23	2006-10-24
156	Taylor Swift	Stay Beautiful 	You're beautiful	24	2006-10-24
156	Taylor Swift	Stay Beautiful 	Every little piece, love	25	2006-10-24
156	Taylor Swift	Stay Beautiful 	And don't you know	26	2006-10-24
156	Taylor Swift	Stay Beautiful 	You're really gonna be someone	27	2006-10-24
156	Taylor Swift	Stay Beautiful 	Ask anyone	28	2006-10-24
156	Taylor Swift	Stay Beautiful 	And when you find everything you looked for	29	2006-10-24
156	Taylor Swift	Stay Beautiful 	I hope your life will lead you back to my door	30	2006-10-24
156	Taylor Swift	Stay Beautiful 	Oh, but if it don't	31	2006-10-24
156	Taylor Swift	Stay Beautiful 	Stay beautiful	32	2006-10-24
156	Taylor Swift	Stay Beautiful 	[Bridge]	33	2006-10-24
156	Taylor Swift	Stay Beautiful 	If you and I are a story	34	2006-10-24
156	Taylor Swift	Stay Beautiful 	That never gets told	35	2006-10-24
156	Taylor Swift	Stay Beautiful 	If what you are is a daydream	36	2006-10-24
156	Taylor Swift	Stay Beautiful 	I'll never get to hold	37	2006-10-24
156	Taylor Swift	Stay Beautiful 	At least you'll know	38	2006-10-24
156	Taylor Swift	Stay Beautiful 	[Chorus]	39	2006-10-24
156	Taylor Swift	Stay Beautiful 	You're beautiful	40	2006-10-24
156	Taylor Swift	Stay Beautiful 	Every little piece, love	41	2006-10-24
156	Taylor Swift	Stay Beautiful 	And don't you know	42	2006-10-24
156	Taylor Swift	Stay Beautiful 	You're really gonna be someone	43	2006-10-24
156	Taylor Swift	Stay Beautiful 	Ask anyone	44	2006-10-24
156	Taylor Swift	Stay Beautiful 	And when you find everything you looked for	45	2006-10-24
156	Taylor Swift	Stay Beautiful 	I hope your life will lead you back to my front door	46	2006-10-24
156	Taylor Swift	Stay Beautiful 	Oh, but if it don't	47	2006-10-24
156	Taylor Swift	Stay Beautiful 	Will you stay	48	2006-10-24
156	Taylor Swift	Stay Beautiful 	Beautiful, beautiful, beautiful?	49	2006-10-24
156	Taylor Swift	Stay Beautiful 	Beautiful, beautiful, beautiful?	50	2006-10-24
156	Taylor Swift	Stay Beautiful 	[Outro]	51	2006-10-24
156	Taylor Swift	Stay Beautiful 	La la la	52	2006-10-24
156	Taylor Swift	Stay Beautiful 	Oh, oh, oh, oh	53	2006-10-24
156	Taylor Swift	Stay Beautiful 	Oh, but if it don't	54	2006-10-24
156	Taylor Swift	Stay Beautiful 	Stay beautiful	55	2006-10-24
156	Taylor Swift	Stay Beautiful 	Stay beautiful	56	2006-10-24
156	Taylor Swift	Stay Beautiful 	Na, na, na, na, na	57	2006-10-24
157	Fearless (Platinum Edition)	Jump Then Fall 	[Verse 1]	0	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I like the way you sound in the morning	1	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	We're on the phone and without a warning	2	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I realize your laugh is the best sound	3	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I have ever heard	4	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I like the way I can't keep my focus	5	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I watch you talk, you didn't notice	6	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I hear the words but all I can think is	7	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	We should be together	8	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Every time you smile, I smile	9	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	And every time you shine, I'll shine for you	10	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	[Chorus]	11	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Whoa oh, I'm feeling you baby	12	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Don't be afraid to	13	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall	14	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall into me	15	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Baby, I'm never going to leave you	16	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Say that you want to be with me too	17	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	So I'ma stay through it all	18	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	So jump then fall	19	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	[Verse 2]	20	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I like the way your hair falls in your face	21	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	You got the keys to me	22	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I love each freckle on your face, oh	23	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I've never been so wrapped up, honey	24	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I like the way you're everything I ever wanted	25	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I had time to think it oh, over	26	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	And all I can say is come closer	27	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Take a deep breath, then jump, then fall into me	28	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	'Cause every time you smile, I smile	29	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	And every time you shine, I'll shine for you	30	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	[Chorus]	31	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Whoa oh, I'm feeling you baby	32	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Don't be afraid to	33	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall	34	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall into me	35	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Baby, I'm never going to leave you	36	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Say that you want to be with me too	37	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	So I'ma stay through it all	38	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	So jump then fall	39	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	[Bridge]	40	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	The bottom's going to drop out from under our feet	41	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I'll catch you, I'll catch you	42	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	And people say things that bring you to your knees	43	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	I'll catch you	44	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	The time is going to come when you're so mad you could cry	45	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	But I'll hold you through the night until you smile	46	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Whoa oh, I need you baby	47	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Don't be afraid, please	48	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall	49	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall into me	50	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	[Chorus]	51	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Be there, never going to leave you	52	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Say that you want to be with me too	53	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	So I'ma stay through it all	54	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	So jump then fall	55	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall baby	56	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall into me, into me	57	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	[Outro]	58	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Every time you smile, I smile	59	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	And every time you shine, I shine	60	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	And every time you're here	61	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Baby I'll show you, I'll show you	62	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	You can jump then fall, jump then fall	63	2009-10-27
157	Fearless (Platinum Edition)	Jump Then Fall 	Jump then fall into me, into me, yeah	64	2009-10-27
158	Unreleased Songs	You All Over Me 	[Verse 1]	0	None
158	Unreleased Songs	You All Over Me 	Once the last drop of rain, has dried off the pavement	1	None
158	Unreleased Songs	You All Over Me 	Shouldn't I find a stain, but I never do	2	None
158	Unreleased Songs	You All Over Me 	The way the tires turn stones on old county roads	3	None
158	Unreleased Songs	You All Over Me 	You leave it muddy underneath, reminds me of you	4	None
158	Unreleased Songs	You All Over Me 	You find graffiti on the walls of old bathroom stalls	5	None
158	Unreleased Songs	You All Over Me 	You know, you can scratch it right off, it's how we used to be	6	None
158	Unreleased Songs	You All Over Me 	Like the dollar in your pocket, that's been spent and traded in	7	None
158	Unreleased Songs	You All Over Me 	You can't change where it's been, reminds me of me	8	None
158	Unreleased Songs	You All Over Me 	[Chorus]	9	None
158	Unreleased Songs	You All Over Me 	I lived, and I learned, had you, got burned	10	None
158	Unreleased Songs	You All Over Me 	Held out, held on	11	None
158	Unreleased Songs	You All Over Me 	God knows, too long, you wasted my time	12	None
158	Unreleased Songs	You All Over Me 	Lost tears, swore that I'd get out of here	13	None
158	Unreleased Songs	You All Over Me 	No amount of freedom gets you clean	14	None
158	Unreleased Songs	You All Over Me 	I still got you all over me	15	None
158	Unreleased Songs	You All Over Me 	[Verse 2]	16	None
158	Unreleased Songs	You All Over Me 	Guess the worst day of June	17	None
158	Unreleased Songs	You All Over Me 	Was the one that I met you	18	None
158	Unreleased Songs	You All Over Me 	With your hands in your pockets	19	None
158	Unreleased Songs	You All Over Me 	And your "don't you wish you had me" grin	20	None
158	Unreleased Songs	You All Over Me 	I did, so I smile, and I melted like a child	21	None
158	Unreleased Songs	You All Over Me 	Now every breath of air I breathe reminds me of back then	22	None
158	Unreleased Songs	You All Over Me 	[Chorus]	23	None
158	Unreleased Songs	You All Over Me 	Well I lived, and I learned, had you, got burned	24	None
158	Unreleased Songs	You All Over Me 	Held out, held on	25	None
158	Unreleased Songs	You All Over Me 	God knows, too long, you wasted my time	26	None
158	Unreleased Songs	You All Over Me 	Lost tears, swore that I'd get out of here	27	None
158	Unreleased Songs	You All Over Me 	No amount of freedom gets you clean	28	None
158	Unreleased Songs	You All Over Me 	I still got you all over me	29	None
158	Unreleased Songs	You All Over Me 	[Bridge]	30	None
158	Unreleased Songs	You All Over Me 	I lived, and I learned, and found out what it was to turn around	31	None
158	Unreleased Songs	You All Over Me 	And see that we were never really meant to be	32	None
158	Unreleased Songs	You All Over Me 	So I lied, and I tried, and I watched a part of myself die	33	None
158	Unreleased Songs	You All Over Me 	No amount of freedom, gets you clean	34	None
158	Unreleased Songs	You All Over Me 	I still got you all over me	35	None
158	Unreleased Songs	You All Over Me 	I still got you all over me	36	None
158	Unreleased Songs	You All Over Me 	[Outro]	37	None
158	Unreleased Songs	You All Over Me 	Na na na, na na na, Na na na, na na na na na	38	None
158	Unreleased Songs	You All Over Me 	Na na na, na na na, na na na, na na na, all over me	39	None
158	Unreleased Songs	You All Over Me 	Na na na, na na na, Na na na, na na na	40	None
158	Unreleased Songs	You All Over Me 	Na na na, all over you, all over me	41	None
158	Unreleased Songs	You All Over Me 	Oh oh oh oh oh yeah, oh oh oh yeah yeah	42	None
158	Unreleased Songs	You All Over Me 	Oh oh oh all over me	43	None
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	[Verse 1]	0	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	Friday night beneath the stars	1	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	In a field behind your yard	2	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	You and I are painting pictures in the sky	3	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	And sometimes we don't say a thing	4	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	Just listen to the crickets sing	5	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	Everything I need is right here by my side	6	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	And I know everything about you	7	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	I don't wanna live without you	8	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	[Chorus]	9	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	I'm only up when you're not down	10	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	Don't wanna fly if you're still on the ground	11	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	It's like no matter what I do	12	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	Well you drive me crazy half the time	13	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	The other half I'm only tryna let you know that what I feel is true	14	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	And I'm only me when I'm with you	15	2007-11-06
159	2004-2005 Demo CD	I'm Only Me When I'm With You 	[Verse 2]	16	2007-11-06
