Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
07/03/2021,Maharashtra,1591448.0,59458.0,3143.0,1331000.0,260448.0,728051.0,602724.0,225.0,22432.0,1308568.0,,,,,,,,,,,,1331000.0
08/03/2021,Maharashtra,1739823.0,64230.0,3409.0,1454112.0,285711.0,793934.0,659947.0,231.0,27182.0,1426930.0,,,,,,,,,,,,1454112.0
09/03/2021,Maharashtra,1572965.0,218821.0,1550.0,1267076.0,305889.0,858606.0,714120.0,239.0,29899.0,1542951.0,,,,,,,,,,,,1572965.0
10/03/2021,Maharashtra,1749221.0,374559.0,2844.0,1410564.0,338657.0,953712.0,795261.0,248.0,36953.0,1712153.0,,,,,,,,,,,,1749221.0
11/03/2021,Maharashtra,1804254.0,156695.0,1041.0,1455521.0,348733.0,984477.0,819529.0,248.0,37748.0,1766374.0,,,,,,,,,,,,1804254.0
12/03/2021,Maharashtra,1996304.0,377264.0,2825.0,1612991.0,383313.0,1090605.0,905433.0,266.0,46002.0,1950167.0,,,,,,,,,,,,1996304.0
13/03/2021,Maharashtra,2125486.0,268450.0,1789.0,1713932.0,411554.0,1162145.0,963068.0,273.0,52044.0,2073306.0,,,,,,,,,,,,2125486.0
14/03/2021,Maharashtra,2132670.0,31090.0,222.0,1720591.0,412079.0,1166147.0,966249.0,274.0,52823.0,2079711.0,,,,,,,,,,,,2132670.0
15/03/2021,Maharashtra,2342873.0,445380.0,3163.0,1898597.0,444276.0,1281747.0,1060831.0,295.0,71427.0,2271309.0,,,,,,,,,,,,2342873.0
16/03/2021,Maharashtra,2785457.0,334780.0,2211.0,2316957.0,468500.0,1267604.0,1049059.0,294.0,100256.0,2685201.0,,1983.0,,,,719923.0,798647.0,797374.0,,,,2316957.0
17/03/2021,Maharashtra,3729963.0,464690.0,3316.0,3229723.0,500240.0,1744987.0,1484314.0,422.0,181565.0,3548398.0,,2094.0,,,,740032.0,972732.0,1515883.0,,,,3229723.0
18/03/2021,Maharashtra,3933965.0,393730.0,2742.0,3408977.0,524988.0,1841970.0,1566567.0,440.0,247217.0,3686748.0,,2129.0,,,,754715.0,1018705.0,1634460.0,,,,3408977.0
19/03/2021,Maharashtra,4178758.0,442920.0,3167.0,3622709.0,556049.0,1957125.0,1665128.0,456.0,313185.0,3865573.0,,2149.0,,,,773937.0,1076650.0,1771002.0,,,,3622709.0
20/03/2021,Maharashtra,4404844.0,413781.0,2831.0,3815920.0,588924.0,2060334.0,1755107.0,479.0,394596.0,4010248.0,,2225.0,,,,794595.0,1135547.0,1884634.0,,,,3815920.0
21/03/2021,Maharashtra,4440954.0,45720.0,348.0,3847301.0,593653.0,2077416.0,1769401.0,484.0,406716.0,4034238.0,,2234.0,,,,799405.0,1145864.0,1900882.0,,,,3847301.0
22/03/2021,Maharashtra,4682864.0,564326.0,3827.0,4060919.0,621945.0,2191844.0,1868558.0,517.0,481938.0,4200926.0,,2250.0,,,,816090.0,1200795.0,2042860.0,,,,4060919.0
23/03/2021,Maharashtra,4911726.0,466945.0,3027.0,4262362.0,649364.0,2300351.0,1961476.0,535.0,550924.0,4360802.0,,2263.0,,,,836965.0,1259159.0,2165039.0,,,,4262362.0
24/03/2021,Maharashtra,5164217.0,545325.0,3729.0,4494807.0,669410.0,2424948.0,2069291.0,568.0,604161.0,4560056.0,,2298.0,,,,858387.0,1322357.0,2312836.0,,,,4494807.0
25/03/2021,Maharashtra,5386656.0,505730.0,3394.0,4701964.0,684692.0,2538168.0,2163205.0,591.0,643432.0,4743224.0,,2332.0,,,,879850.0,1380823.0,2440041.0,,,,4701964.0
26/03/2021,Maharashtra,5648523.0,552180.0,3793.0,4944116.0,704407.0,2668802.0,2274706.0,608.0,678503.0,4970020.0,,2368.0,,,,906832.0,1452755.0,2583251.0,,,,4944116.0
27/03/2021,Maharashtra,5881573.0,510650.0,3458.0,5163746.0,717827.0,2785993.0,2377123.0,630.0,708937.0,5172636.0,,2402.0,,,,934213.0,1525615.0,2702623.0,,,,5163746.0
28/03/2021,Maharashtra,5902265.0,179230.0,1295.0,5183711.0,718554.0,2797355.0,2385726.0,630.0,712396.0,5189869.0,,2412.0,,,,936994.0,1532670.0,2712751.0,,,,5183711.0
29/03/2021,Maharashtra,5956802.0,271970.0,1875.0,5235606.0,721196.0,2825369.0,2409604.0,633.0,719696.0,5237106.0,,2419.0,,,,942490.0,1550684.0,2741130.0,,,,5235606.0
30/03/2021,Maharashtra,6156334.0,531190.0,3729.0,5421876.0,734458.0,2923002.0,2498222.0,652.0,747431.0,5408903.0,,2428.0,,,,959925.0,1606988.0,2853643.0,,,,5421876.0
31/03/2021,Maharashtra,6370261.0,588630.0,4238.0,5618555.0,751706.0,3028628.0,2589252.0,675.0,771814.0,5598447.0,,2487.0,,,,980249.0,1669118.0,2967853.0,,,,5618555.0
01/04/2021,Maharashtra,6596079.0,555664.0,4044.0,5833743.0,762336.0,3143391.0,2689657.0,695.0,797453.0,5798626.0,,2516.0,,,,995152.0,1799984.0,3037257.0,,,,5833743.0
02/04/2021,Maharashtra,6960404.0,584960.0,4021.0,6182629.0,777775.0,3330683.0,2851204.0,742.0,831611.0,6128793.0,,2744.0,,,,1020675.0,2018888.0,3141695.0,,,,6182629.0
03/04/2021,Maharashtra,7288572.0,611805.0,4223.0,6496037.0,792535.0,3498169.0,2997098.0,770.0,854490.0,6434082.0,,2878.0,,,,1042761.0,2211668.0,3240222.0,,,,6496037.0
04/04/2021,Maharashtra,7647126.0,525322.0,3715.0,6841397.0,805729.0,3682530.0,3158056.0,811.0,876863.0,6770263.0,,2898.0,,,,1061755.0,2432945.0,3345300.0,,,,6841397.0
05/04/2021,Maharashtra,7989165.0,752060.0,5159.0,7167016.0,822149.0,3851303.0,3314856.0,857.0,894246.0,7094919.0,,2926.0,,,,1062609.0,2631984.0,3471012.0,,,,7167016.0
06/04/2021,Maharashtra,8257040.0,719948.0,5124.0,7421245.0,835795.0,3983541.0,3436823.0,881.0,906206.0,7350834.0,,2949.0,,,,1063410.0,2793603.0,3562808.0,,,,7421245.0
07/04/2021,Maharashtra,8856664.0,748140.0,5192.0,7988151.0,868513.0,4285845.0,3701369.0,937.0,938502.0,7918162.0,,2996.0,,,,1065562.0,3158551.0,3762597.0,,,,7988151.0
08/04/2021,Maharashtra,9337790.0,723318.0,5242.0,8434286.0,903504.0,4529795.0,3903507.0,984.0,970024.0,8367766.0,,3049.0,,,,1068349.0,3448181.0,3916304.0,,,,8434286.0
09/04/2021,Maharashtra,9632399.0,695890.0,4940.0,8702273.0,930126.0,4678646.0,4022623.0,1004.0,1000843.0,8631556.0,,3102.0,,,,1073531.0,3623531.0,4003754.0,,,,8702273.0
10/04/2021,Maharashtra,9923253.0,626527.0,4275.0,8969876.0,953377.0,4827326.0,4141511.0,1039.0,1025624.0,8897629.0,,3147.0,,,,1080036.0,3802776.0,4085605.0,,,,8969876.0
11/04/2021,Maharashtra,10191896.0,641340.0,4292.0,9220161.0,971735.0,4961415.0,4257679.0,1067.0,1043756.0,9148140.0,,3160.0,,,,1084033.0,3967351.0,4167310.0,,,,9220161.0
12/04/2021,Maharashtra,10528419.0,722595.0,4880.0,9519815.0,1008604.0,5124361.0,4394334.0,1120.0,1075618.0,9452801.0,,3192.0,,,,1093721.0,4158340.0,4266277.0,,,,9519815.0
13/04/2021,Maharashtra,10753451.0,788245.0,5532.0,9717561.0,1035890.0,5236582.0,4479847.0,1132.0,1086699.0,9666752.0,,3227.0,,,,1100154.0,4289501.0,4326428.0,,,,9717561.0
14/04/2021,Maharashtra,11124975.0,834266.0,5854.0,10038913.0,1086062.0,5403569.0,4634179.0,1165.0,1103553.0,10021422.0,,3241.0,,,,1109720.0,4491037.0,4436667.0,,,,10038913.0
15/04/2021,Maharashtra,11511023.0,852755.0,6005.0,10356338.0,1154685.0,5576754.0,4778365.0,1219.0,1129851.0,10381172.0,,3260.0,,,,1123832.0,4689618.0,4541385.0,,,,10356338.0
16/04/2021,Maharashtra,11885830.0,850505.0,5884.0,10658902.0,1226928.0,5741917.0,4915732.0,1253.0,1161603.0,10724227.0,,3309.0,,,,1141345.0,4879200.0,4636849.0,,,,10658902.0
17/04/2021,Maharashtra,12138971.0,728045.0,4921.0,10849828.0,1289143.0,5848545.0,4999988.0,1295.0,1206905.0,10932066.0,,3336.0,,,,1155609.0,4999875.0,4692813.0,,,,10849828.0
18/04/2021,Maharashtra,12273763.0,778701.0,5168.0,10959390.0,1314373.0,5908230.0,5049845.0,1315.0,1225133.0,11048630.0,,3337.0,,,,1161937.0,5069990.0,4725927.0,,,,10959390.0
19/04/2021,Maharashtra,12649330.0,870145.0,5816.0,11240031.0,1409299.0,6062034.0,5176641.0,1356.0,1305411.0,11343919.0,,3372.0,,,,1179466.0,5240194.0,4818832.0,,,,11240031.0
20/04/2021,Maharashtra,12944719.0,899635.0,6078.0,11447258.0,1497461.0,6177116.0,5268751.0,1391.0,1401015.0,11543704.0,,3392.0,,,,1194154.0,5366572.0,4884992.0,,,,11447258.0
21/04/2021,Maharashtra,13279389.0,878010.0,5917.0,11691829.0,1587560.0,6306172.0,5384230.0,1427.0,1457704.0,11821685.0,,3438.0,,,,1208118.0,5515913.0,4966246.0,,,,11691829.0
22/04/2021,Maharashtra,13673833.0,921785.0,6287.0,11966150.0,1707683.0,6452197.0,5512485.0,1468.0,1518540.0,12155293.0,,3448.0,,,,1225262.0,5677988.0,5061333.0,,,,11966150.0
23/04/2021,Maharashtra,13999938.0,889740.0,5950.0,12184886.0,1815052.0,6571578.0,5611811.0,1497.0,1568825.0,12431113.0,,3518.0,,,,1244034.0,5806225.0,5133050.0,,,,12184886.0
24/04/2021,Maharashtra,14229977.0,757640.0,4899.0,12326873.0,1903104.0,6647519.0,5677836.0,1518.0,1611245.0,12618732.0,,3551.0,,,,1255990.0,5894157.0,5175143.0,,,,12326873.0
25/04/2021,Maharashtra,14342185.0,639205.0,3985.0,12404273.0,1937912.0,6687026.0,5715713.0,1534.0,1622286.0,12719899.0,,3552.0,,,,1260346.0,5941954.0,5200390.0,,,,12404273.0
26/04/2021,Maharashtra,14905825.0,912735.0,6173.0,12768316.0,2137509.0,6877612.0,5889111.0,1593.0,1656856.0,13248969.0,,3604.0,,,,1283174.0,6152803.0,5330744.0,,,,12768316.0
27/04/2021,Maharashtra,15321730.0,904295.0,6071.0,13030894.0,2290836.0,7016228.0,6013031.0,1635.0,1701178.0,13620552.0,,3624.0,,,,1696717.0,5912684.0,5419895.0,,,,13030894.0
28/04/2021,Maharashtra,15577636.0,805874.0,5364.0,13184469.0,2393167.0,7096557.0,6086252.0,1660.0,1752353.0,13825283.0,,3647.0,,,,1712396.0,5999532.0,5470937.0,,,,13184469.0
29/04/2021,Maharashtra,15870448.0,814655.0,5280.0,13360080.0,2510368.0,7186686.0,6171712.0,1682.0,1791689.0,14078759.0,,3671.0,,,,1731181.0,6100693.0,5526938.0,,,,13360080.0
30/04/2021,Maharashtra,16183847.0,822120.0,5577.0,13561437.0,2622410.0,7294154.0,6265566.0,1717.0,1811340.0,14372507.0,,3686.0,,,,1754101.0,6211193.0,5594818.0,,,,13561437.0
01/05/2021,Maharashtra,16292753.0,718001.0,4803.0,13637082.0,2655671.0,7336072.0,6299281.0,1729.0,1819842.0,14472911.0,,3690.0,,,,1774598.0,6245315.0,5615842.0,,,,13637082.0
02/05/2021,Maharashtra,16342814.0,571836.0,3628.0,13677591.0,2665223.0,7360208.0,6315650.0,1733.0,1822158.0,14520656.0,,3697.0,,,,1796485.0,6260563.0,5619437.0,,,,13677591.0
03/05/2021,Maharashtra,16425887.0,723175.0,4789.0,13739753.0,2686134.0,7396138.0,6341872.0,1743.0,1831851.0,14594036.0,,3715.0,,,,1834683.0,6275584.0,5628380.0,,,,13739753.0
04/05/2021,Maharashtra,16528345.0,551024.0,4017.0,13799328.0,2729017.0,7430828.0,6366715.0,1785.0,1842007.0,14686338.0,,3727.0,,,,1876322.0,6286649.0,5635218.0,,,,13799328.0
05/05/2021,Maharashtra,16802255.0,768963.0,4991.0,13935541.0,2866714.0,7504642.0,6429098.0,1801.0,1857429.0,14944826.0,,3752.0,,,,1929429.0,6337875.0,5667095.0,,,,13935541.0
06/05/2021,Maharashtra,17296109.0,852825.0,5602.0,14214775.0,3081334.0,7656559.0,6556365.0,1851.0,1894014.0,15402095.0,,3760.0,,,,2015005.0,6451723.0,5746890.0,,,,14214775.0
07/05/2021,Maharashtra,17693374.0,739171.0,5067.0,14458039.0,3235335.0,7791637.0,6664529.0,1873.0,1957794.0,15735580.0,,3771.0,,,,2128000.0,6532388.0,5796491.0,,,,14458039.0
08/05/2021,Maharashtra,17947420.0,591173.0,4424.0,14628881.0,3318539.0,7886870.0,6740099.0,1912.0,2013967.0,15933453.0,,3772.0,,,,2218689.0,6583111.0,5825908.0,,,,14628881.0
09/05/2021,Maharashtra,18063345.0,378640.0,2880.0,14712246.0,3351099.0,7934067.0,6776255.0,1924.0,2053522.0,16009823.0,,3782.0,,,,2275174.0,6600462.0,5835430.0,,,,14712246.0
10/05/2021,Maharashtra,18380699.0,608656.0,4391.0,14888694.0,3492005.0,8031959.0,6854785.0,1950.0,2120991.0,16259708.0,,3787.0,,,,2365484.0,6650633.0,5871071.0,,,,14888694.0
11/05/2021,Maharashtra,18793256.0,644300.0,4778.0,15144171.0,3649085.0,8170772.0,6971410.0,1989.0,2199776.0,16593480.0,,3789.0,,,,2470100.0,6736944.0,5935295.0,,,,15144171.0
12/05/2021,Maharashtra,19139375.0,674263.0,5048.0,15322754.0,3816621.0,8265495.0,7055233.0,2026.0,2253699.0,16885676.0,,3792.0,,,,2520147.0,6812496.0,5987939.0,,,,15322754.0
13/05/2021,Maharashtra,19530640.0,704430.0,5267.0,15499282.0,4031358.0,8357188.0,7140036.0,2058.0,2285477.0,17245163.0,,3817.0,,,,2547371.0,6896576.0,6052831.0,,,,15499282.0
14/05/2021,Maharashtra,19703138.0,629499.0,4450.0,15571915.0,4131223.0,8395576.0,7174270.0,2069.0,2302406.0,17400732.0,,3817.0,,,,2562763.0,6931772.0,6074774.0,,,,15571915.0
15/05/2021,Maharashtra,19912961.0,663785.0,4666.0,15706411.0,4206550.0,8463005.0,7241289.0,2117.0,2325861.0,17587100.0,,3819.0,,,,2585250.0,7004222.0,6114228.0,,,,15706411.0
16/05/2021,Maharashtra,19985484.0,515985.0,2829.0,15756833.0,4228651.0,8487642.0,7267066.0,2125.0,2349683.0,17635801.0,,3825.0,,,,2592443.0,7033773.0,6127867.0,,,,15756833.0
17/05/2021,Maharashtra,20090425.0,794877.0,4092.0,15833287.0,4257138.0,8526115.0,7305037.0,2135.0,2381821.0,17708604.0,,3827.0,,,,2604135.0,7076576.0,6149790.0,,,,15833287.0
18/05/2021,Maharashtra,20201111.0,703775.0,3744.0,15923242.0,4277869.0,8571082.0,7350005.0,2155.0,2407445.0,17793666.0,,3828.0,,,,2618066.0,7120101.0,6182235.0,,,,15923242.0
19/05/2021,Maharashtra,20305921.0,758724.0,4243.0,16000236.0,4305685.0,8608590.0,7389480.0,2166.0,2436735.0,17869186.0,,3833.0,,,,2630743.0,7157611.0,6208969.0,,,,16000236.0
20/05/2021,Maharashtra,20469090.0,832670.0,4638.0,16125493.0,4343597.0,8670977.0,7452325.0,2191.0,2479039.0,17990051.0,,3869.0,,,,,7220891.0,6247827.0,,,,16125493.0
21/05/2021,Maharashtra,20594537.0,734259.0,3982.0,16228164.0,4366373.0,8722125.0,7503833.0,2206.0,2505192.0,18089345.0,0.0,3875.0,,,,2674194.0,7277307.0,6273586.0,,,,16228164.0
22/05/2021,Maharashtra,20721982.0,809570.0,4294.0,16334126.0,4387856.0,8775064.0,7556844.0,2218.0,2531917.0,18190065.0,0.0,3885.0,,,,2700509.0,7331596.0,6298837.0,,,,16334126.0
23/05/2021,Maharashtra,20764364.0,558124.0,2648.0,16372676.0,4391688.0,8794429.0,7576023.0,2224.0,2535934.0,18228430.0,0.0,3887.0,,,,2711486.0,7349552.0,6308414.0,,,,16372676.0
24/05/2021,Maharashtra,21017944.0,1041378.0,5186.0,16609722.0,4408222.0,8913366.0,7694102.0,2254.0,2551290.0,18466654.0,0.0,3895.0,,,,2755438.0,7464860.0,6386069.0,,,,16609722.0
25/05/2021,Maharashtra,21218705.0,956961.0,4637.0,16796171.0,4422534.0,9008368.0,7785519.0,2284.0,2565187.0,18653518.0,0.0,3906.0,,,,2801507.0,7552870.0,6438307.0,,,,16796171.0
26/05/2021,Maharashtra,21357076.0,878786.0,4111.0,16923391.0,4433685.0,9074054.0,7847040.0,2297.0,2578310.0,18778766.0,0.0,3913.0,,,,2847661.0,7604605.0,6467507.0,,,,16923391.0
27/05/2021,Maharashtra,21646104.0,1013766.0,4568.0,17185317.0,4460787.0,9209335.0,7973652.0,2330.0,2607573.0,19038531.0,0.0,3918.0,,,,2916840.0,7726661.0,6538015.0,,,,17185317.0
28/05/2021,Maharashtra,21922389.0,1048783.0,4377.0,17435219.0,4487170.0,9339168.0,8093687.0,2364.0,2637677.0,19284712.0,0.0,3920.0,,,,3004771.0,7831878.0,6594452.0,,,,17435219.0
29/05/2021,Maharashtra,22230988.0,1041321.0,4185.0,17709573.0,4521415.0,9485945.0,8221218.0,2410.0,2678634.0,19552354.0,0.0,3931.0,,,,3108539.0,7939428.0,6657096.0,,,,17709573.0
30/05/2021,Maharashtra,22319656.0,563853.0,1989.0,17787436.0,4532220.0,9527858.0,8257161.0,2417.0,2691236.0,19628420.0,0.0,3931.0,,,,3154007.0,7960373.0,6668322.0,,,,17787436.0
31/05/2021,Maharashtra,22586620.0,976894.0,4069.0,18016877.0,4569743.0,9651880.0,8362542.0,2455.0,2732312.0,19854308.0,0.0,3952.0,,,,3254156.0,8040667.0,6716914.0,,,,18016877.0
01/06/2021,Maharashtra,22850264.0,942810.0,3661.0,18233839.0,4616425.0,9771250.0,8460113.0,2476.0,2785405.0,20064859.0,0.0,3961.0,,,,3364947.0,8106539.0,6756872.0,,,,18233839.0
02/06/2021,Maharashtra,23077246.0,908083.0,3407.0,18425383.0,4651863.0,9877266.0,8545617.0,2500.0,2827279.0,20249967.0,0.0,3964.0,,,,3479564.0,8155926.0,6784126.0,,,,18425383.0
03/06/2021,Maharashtra,23302845.0,937360.0,3317.0,18623132.0,4679713.0,9988824.0,8631777.0,2531.0,2858281.0,20444564.0,0.0,3966.0,,,,3602549.0,8204069.0,6810254.0,,,,18623132.0
04/06/2021,Maharashtra,23687499.0,1245247.0,4606.0,18959397.0,4728102.0,10171294.0,8785443.0,2660.0,2901616.0,20785883.0,0.0,3970.0,,,,3751630.0,8320220.0,6880500.0,,,,18959397.0
05/06/2021,Maharashtra,24049547.0,1178249.0,4169.0,19278027.0,4771520.0,10347927.0,8927387.0,2713.0,2944627.0,21104916.0,4.0,3976.0,,,,3914131.0,8419751.0,6936344.0,,,,19278027.0
06/06/2021,Maharashtra,24145432.0,572555.0,1665.0,19360252.0,4785180.0,10392910.0,8964619.0,2723.0,2954409.0,21190978.0,45.0,3976.0,,,,3974009.0,8434398.0,6943523.0,,,,19360252.0
07/06/2021,Maharashtra,24450364.0,1105629.0,4274.0,19597498.0,4852866.0,10524604.0,9070141.0,2753.0,3012896.0,21437286.0,182.0,3992.0,,,,4099403.0,8506028.0,6982959.0,,,,19597498.0
08/06/2021,Maharashtra,24728789.0,1092184.0,4096.0,19794750.0,4934039.0,10636491.0,9155468.0,2791.0,3085680.0,21642671.0,438.0,4009.0,,,,4212977.0,8560747.0,7011354.0,,,,19794750.0
09/06/2021,Maharashtra,25042464.0,1187281.0,4524.0,20032402.0,5010062.0,10767684.0,9261886.0,2832.0,3146790.0,21895016.0,658.0,4015.0,,,,4333927.0,8634002.0,7054147.0,,,,20032402.0
10/06/2021,Maharashtra,25300779.0,1091542.0,4049.0,20232933.0,5067846.0,10880787.0,9349279.0,2867.0,3194349.0,22105663.0,767.0,4027.0,,,,4447188.0,8689485.0,7085235.0,,,,20232933.0
11/06/2021,Maharashtra,25560781.0,1076281.0,3781.0,20443246.0,5117535.0,11001538.0,9438807.0,2901.0,3234896.0,22325051.0,834.0,4035.0,,,,4578917.0,8740038.0,7112719.0,,,,20443246.0
12/06/2021,Maharashtra,25866677.0,1189512.0,4109.0,20693716.0,5172961.0,11142103.0,9548680.0,2933.0,3278833.0,22587010.0,834.0,4038.0,,,,4725273.0,8805778.0,7150441.0,,,,20693716.0
13/06/2021,Maharashtra,25958370.0,583124.0,1656.0,20775032.0,5183338.0,11186213.0,9585869.0,2950.0,3286997.0,22670516.0,857.0,4038.0,,,,4787240.0,8817809.0,7157338.0,,,,20775032.0
14/06/2021,Maharashtra,26263095.0,1218982.0,4748.0,21027493.0,5235602.0,11323396.0,9701115.0,2982.0,3320171.0,22942067.0,857.0,4041.0,,,,4917316.0,8893159.0,7203705.0,,,,21027493.0
15/06/2021,Maharashtra,26524389.0,1097730.0,4320.0,21239855.0,5284534.0,11440659.0,9796168.0,3028.0,3350188.0,23173280.0,921.0,4042.0,,,,5035886.0,8953422.0,7236745.0,,,,21239855.0
16/06/2021,Maharashtra,26774547.0,1075174.0,4435.0,21442311.0,5332236.0,11553157.0,9886094.0,3060.0,3375760.0,23397718.0,1069.0,4043.0,,,,5150176.0,9009866.0,7268007.0,,,,21442311.0
17/06/2021,Maharashtra,26985938.0,1017427.0,4199.0,21609227.0,5376711.0,11647730.0,9958410.0,3087.0,3400783.0,23584061.0,1094.0,4044.0,,,,5250741.0,9053512.0,7290278.0,,,,21609227.0
18/06/2021,Maharashtra,27220156.0,1049923.0,4079.0,21802528.0,5417628.0,11759445.0,10039969.0,3114.0,3418863.0,23800166.0,1127.0,4045.0,,,,5378785.0,9097333.0,7311107.0,,,,21802528.0
19/06/2021,Maharashtra,27616708.0,1299020.0,4721.0,22134489.0,5482219.0,11942079.0,10189222.0,3188.0,3436486.0,24179095.0,1127.0,4046.0,,,,5598106.0,9168865.0,7351525.0,,,,22134489.0
20/06/2021,Maharashtra,27733974.0,588752.0,1625.0,22244712.0,5489262.0,12001847.0,10239649.0,3216.0,3440309.0,24292538.0,1127.0,4046.0,,,,5692538.0,9179222.0,7356559.0,,,,22244712.0
21/06/2021,Maharashtra,28128768.0,1446139.0,4755.0,22587693.0,5541075.0,12182081.0,10402247.0,3365.0,3455691.0,24671721.0,1356.0,4047.0,,,,5937492.0,9241396.0,7391722.0,,,,22587693.0
22/06/2021,Maharashtra,28706375.0,1789303.0,5104.0,23089545.0,5616830.0,12450141.0,10635959.0,3445.0,3474634.0,25230118.0,1623.0,4064.0,,,,6323378.0,9315136.0,7433206.0,,,,23089545.0
23/06/2021,Maharashtra,29345261.0,1889526.0,5328.0,23663198.0,5682063.0,12771536.0,10888124.0,3538.0,3497917.0,25845346.0,1998.0,4071.0,,,,6808171.0,9372800.0,7463596.0,,,,23663198.0
24/06/2021,Maharashtra,29788061.0,1682339.0,4193.0,24046509.0,5741552.0,13002047.0,11040872.0,3590.0,3521073.0,26264621.0,2367.0,4085.0,,,,7136663.0,9408647.0,7481940.0,,,,24046509.0
25/06/2021,Maharashtra,30283190.0,1778923.0,4176.0,24455767.0,5827423.0,16425226.0,13853927.0,4037.0,3537780.0,26742702.0,2708.0,4103.0,8886183.0,11251081.0,10145926.0,,,,,,,
26/06/2021,Maharashtra,31032178.0,2084954.0,4903.0,25046626.0,5985552.0,16840104.0,14187894.0,4180.0,3564851.0,27464117.0,3210.0,4119.0,9404539.0,11406087.0,10221552.0,,,,,,,
27/06/2021,Maharashtra,31158987.0,816613.0,1666.0,25144877.0,6014110.0,16910677.0,14244107.0,4203.0,3573585.0,27581915.0,3487.0,4121.0,9494723.0,11431594.0,10232670.0,,,,,,,
28/06/2021,Maharashtra,31781730.0,1837448.0,4798.0,25598367.0,6183363.0,17245322.0,14531964.0,4444.0,3604326.0,28173736.0,3668.0,4139.0,9887178.0,11584943.0,10309609.0,,,,,,,
29/06/2021,Maharashtra,32178658.0,1391109.0,3638.0,25883793.0,6294865.0,17459604.0,14714525.0,4529.0,3652273.0,28522285.0,4100.0,4140.0,10127799.0,11690903.0,10359956.0,,,,,,,
30/06/2021,Maharashtra,32439568.0,1168259.0,2875.0,26067743.0,6371825.0,17605731.0,14829233.0,4604.0,3687793.0,28747059.0,4716.0,4152.0,10290990.0,11758582.0,10389996.0,,,,,,,
01/07/2021,Maharashtra,32720630.0,1126461.0,2857.0,26252541.0,6468089.0,17760740.0,14955237.0,4653.0,3756697.0,28958219.0,5714.0,4162.0,10452291.0,11834145.0,10434194.0,,,,,,,
02/07/2021,Maharashtra,33109808.0,1268362.0,3351.0,26512487.0,6597321.0,17976168.0,15128927.0,4713.0,3823686.0,29279111.0,7011.0,4200.0,10681485.0,11941041.0,10487282.0,,,,,,,
03/07/2021,Maharashtra,33928829.0,2183238.0,5205.0,27072332.0,6856497.0,18423363.0,15500592.0,4874.0,3939003.0,29981854.0,7972.0,4215.0,11164670.0,12162906.0,10601253.0,,,,,,,
04/07/2021,Maharashtra,34076028.0,907216.0,1721.0,27181244.0,6894784.0,18502047.0,15569080.0,4901.0,3972341.0,30095646.0,8041.0,4222.0,11259215.0,12198730.0,10618083.0,,,,,,,
05/07/2021,Maharashtra,34404490.0,1338724.0,3308.0,27418175.0,6986315.0,18677942.0,15721570.0,4978.0,4070743.0,30324716.0,9031.0,4222.0,11455359.0,12286007.0,10663124.0,,,,,,,
06/07/2021,Maharashtra,34802542.0,1218325.0,3135.0,27659911.0,7142631.0,18892329.0,15905165.0,5048.0,4152619.0,30639749.0,10174.0,4285.0,11666727.0,12409823.0,10725992.0,,,,,,,
07/07/2021,Maharashtra,35444489.0,1817157.0,4622.0,28046480.0,7398009.0,19231449.0,16207886.0,5154.0,4211567.0,31221741.0,11181.0,4299.0,11990225.0,12617610.0,10836654.0,,,,,,,
08/07/2021,Maharashtra,35772811.0,1277925.0,3236.0,28250166.0,7522645.0,19407442.0,16360174.0,5195.0,4268064.0,31492511.0,12236.0,4314.0,12164041.0,12719101.0,10889669.0,,,,,,,
09/07/2021,Maharashtra,35975179.0,931392.0,2191.0,28386677.0,7588502.0,19520736.0,16449044.0,5399.0,4313646.0,31645735.0,15798.0,4320.0,12287523.0,12774520.0,10913136.0,,,,,,,
10/07/2021,Maharashtra,36344221.0,1026501.0,2384.0,28600239.0,7743982.0,19727928.0,16610835.0,5458.0,4360461.0,31964259.0,19501.0,4348.0,12481405.0,12894251.0,10968565.0,,,,,,,
11/07/2021,Maharashtra,36525862.0,890709.0,1598.0,28703462.0,7822400.0,19822940.0,16697430.0,5492.0,4379630.0,32125399.0,20833.0,4348.0,12570603.0,12954535.0,11000724.0,,,,,,,
12/07/2021,Maharashtra,37024077.0,1491744.0,4082.0,28982004.0,8042073.0,20088448.0,16929967.0,5662.0,4445967.0,32553439.0,24671.0,4351.0,12806042.0,13131389.0,11086646.0,,,,,,,
13/07/2021,Maharashtra,37296249.0,978909.0,2734.0,29129845.0,8166404.0,20235918.0,17054595.0,5736.0,4498658.0,32768078.0,29513.0,4369.0,12937089.0,13223645.0,11135515.0,,,,,,,
14/07/2021,Maharashtra,37924042.0,1210871.0,3513.0,29557531.0,8366511.0,20566900.0,17351265.0,5877.0,4546024.0,33344067.0,33951.0,4369.0,13161823.0,13469871.0,11292348.0,,,,,,,
